Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding ($M),Number of Employees,Annual Revenue ($M),Valuation ($B),Success Score,Acquired?,IPO?,Customer Base (Millions),Tech Stack,Social Media Followers
Startup_5685,2022,India,FinTech,Series B,3.7038,31,2.7435,6.6953,4,No,No,0.8473,"Node.js, React",24344
Startup_5686,2009,Canada,FoodTech,Series A,0.9862,43,2.5765,6.7487,4,No,No,1.7478,"C++, ML",22843
Startup_5687,2005,Canada,Healthcare,Series C,2.8888,37,6.393,16.8453,8,No,No,2.5822,"Python, AI",19832
Startup_5688,2009,Japan,E-commerce,Seed,1.1155,37,3.2173,8.64,5,No,No,1.5265,"Python, AI",29319
Startup_5689,2010,France,E-commerce,IPO,4.315,15,9.4983,13.7878,10,No,No,2.6115,"C++, ML",11607
Startup_5690,2001,Brazil,FinTech,IPO,4.7138,29,5.9914,15.591,8,No,No,3.2094,"Node.js, React",28543
Startup_5691,2008,UK,EdTech,Series C,2.6165,50,6.3633,10.8587,8,No,No,2.5388,"Python, AI",25258
Startup_5692,2022,USA,FoodTech,Series A,1.7939,43,4.7388,16.2276,7,No,No,2.1446,"C++, ML",14561
Startup_5693,2011,USA,FinTech,Series B,1.2086,26,2.3578,6.5874,3,Yes,No,0.5119,"Node.js, React",24047
Startup_5694,2001,Japan,AI,Seed,0.2964,44,1.2408,4.3139,1,No,No,0.4398,"C++, ML",28396
Startup_5695,2010,Brazil,Gaming,Seed,1.3791,2,1.5025,1.9294,2,No,No,0.165,"C++, ML",42680
Startup_5696,2016,Canada,Logistics,IPO,3.2885,20,7.9677,15.2744,10,No,No,2.7969,"Python, AI",15093
Startup_5697,2013,Japan,Logistics,Series C,2.6914,15,2.4902,3.8554,4,Yes,No,1.2698,"Node.js, React",49467
Startup_5698,2003,Canada,Healthcare,Series B,4.723,4,8.4998,9.9631,10,No,No,4.7145,"Python, AI",50000
Startup_5699,2008,Brazil,AI,Series C,2.0116,22,3.0551,5.5718,4,No,No,1.454,"Java, Spring",46341
Startup_5700,2017,USA,Energy,Seed,3.4846,50,4.0467,10.9673,6,No,No,1.5836,"Java, Spring",17808
Startup_5701,2015,Canada,FoodTech,Series B,2.4721,38,2.1889,3.9555,3,No,No,1.1497,"Node.js, React",18736
Startup_5702,2019,Germany,Gaming,Series B,2.5873,23,4.2578,10.183,6,No,No,2.1857,"C++, ML",4937
Startup_5703,2008,UK,Logistics,Seed,1.3755,26,1.8955,6.0608,3,No,No,0.4678,"Python, AI",21361
Startup_5704,2021,Brazil,Tech,Series C,2.302,11,3.8974,10.7729,6,No,No,0.982,"Python, AI",44212
Startup_5705,2011,Germany,E-commerce,Series C,2.3804,28,6.4045,13.5006,8,Yes,No,1.0452,"Node.js, React",6502
Startup_5706,2016,India,FoodTech,Series C,3.5479,2,5.7538,11.707,8,No,No,0.1649,"Node.js, React",27577
Startup_5708,2011,Australia,Healthcare,Seed,1.6801,29,2.4345,3.8223,3,No,No,0.1169,"PHP, Laravel",8978
Startup_5709,2006,Japan,EdTech,Seed,0.2589,11,0.602,1.5658,1,No,No,0.5315,"Node.js, React",37921
Startup_5710,2013,China,FoodTech,Series C,2.5067,37,3.2683,6.9569,5,No,No,0.7259,"PHP, Laravel",24708
Startup_5711,2020,France,E-commerce,IPO,2.7451,18,4.5863,14.3011,6,No,No,1.3679,"Node.js, React",27526
Startup_5712,2018,Canada,E-commerce,Series B,0.8838,50,3.279,9.4632,5,No,No,1.2909,"C++, ML",49652
Startup_5713,2019,USA,Tech,Series B,3.8143,14,3.0135,7.0988,4,No,No,1.7214,"C++, ML",42345
Startup_5714,2003,UK,FoodTech,Series B,4.9254,10,9.2641,17.9142,10,Yes,No,5.3375,"Java, Spring",23387
Startup_5715,2022,UK,E-commerce,Series C,4.7316,35,6.2289,9.9599,8,No,No,2.3287,"Java, Spring",50000
Startup_5716,2012,India,EdTech,Seed,1.0257,9,1.7433,5.1098,2,No,Yes,0.7931,"PHP, Laravel",28937
Startup_5717,2003,Australia,Healthcare,Seed,4.383,35,4.605,10.3454,6,No,No,1.0198,"Node.js, React",23264
Startup_5718,2006,India,EdTech,IPO,3.5372,11,7.2401,13.1425,9,No,No,1.256,"Python, AI",47761
Startup_5719,2018,Brazil,Healthcare,Series A,2.2965,44,4.1863,6.5783,6,No,No,0.6442,"Java, Spring",10031
Startup_5720,2007,France,Gaming,Seed,2.726,12,5.9792,9.0307,8,No,No,1.5283,"Python, AI",11678
Startup_5721,2005,India,FinTech,Seed,4.2555,3,6.8716,20.6357,9,No,No,4.0566,"Python, AI",13917
Startup_5722,2002,Brazil,AI,Series C,2.4267,39,2.0958,3.3879,3,No,No,0.001,"Node.js, React",29712
Startup_5723,2016,Germany,Tech,Series C,1.8974,14,4.3484,11.1653,6,No,No,0.3183,"PHP, Laravel",22481
Startup_5724,2003,France,EdTech,IPO,2.4916,28,1.9576,4.5392,3,No,No,0.3792,"Node.js, React",45368
Startup_5725,2009,Canada,Tech,Seed,2.9167,11,2.0276,4.8992,3,Yes,No,1.1376,"Java, Spring",19281
Startup_5726,2022,Australia,Logistics,Series C,0.9859,39,1.8262,6.0609,3,No,No,0.7181,"Python, AI",23691
Startup_5727,2014,Brazil,EdTech,IPO,4.5095,25,5.4138,17.9629,7,No,No,1.4408,"Node.js, React",50000
Startup_5728,2020,France,AI,IPO,3.3872,21,8.0646,17.1233,10,Yes,No,1.101,"Node.js, React",37046
Startup_5729,2021,Brazil,EdTech,IPO,3.1847,10,4.8545,5.4313,7,Yes,No,0.8854,"Node.js, React",24320
Startup_5730,2020,Brazil,EdTech,Series A,0.5425,43,1.9476,4.1285,3,No,No,0.1376,"Java, Spring",41014
Startup_5731,2011,Brazil,E-commerce,IPO,3.0407,15,4.1851,10.2649,6,No,No,1.601,"PHP, Laravel",23234
Startup_5732,2009,Australia,Tech,Series C,0.6488,19,1.6557,3.9818,2,No,No,0.1685,"Node.js, React",13644
Startup_5733,2020,China,Healthcare,Series A,0.4396,48,1.5316,4.0711,2,No,No,0.6761,"Java, Spring",1722
Startup_5734,2012,Canada,Healthcare,Series A,2.6602,22,5.5541,8.9132,8,No,No,2.0059,"Python, AI",44912
Startup_5735,2021,UK,FinTech,Seed,2.0438,21,3.2101,8.6517,5,No,No,1.6953,"C++, ML",3385
Startup_5736,2007,Australia,AI,Series A,2.9646,44,4.6788,7.5109,7,No,No,1.262,"Java, Spring",40053
Startup_5737,2003,UK,Healthcare,Series B,0.4916,32,1.4321,4.1215,2,No,No,0.3866,"C++, ML",2221
Startup_5738,2011,Australia,Gaming,Series B,2.1834,50,2.2212,4.1072,3,No,No,0.5349,"Node.js, React",21423
Startup_5739,2018,USA,Tech,Series B,0.9152,23,1.9899,5.7547,3,No,No,0.6272,"Node.js, React",21002
Startup_5740,2003,UK,EdTech,Series A,4.9361,13,6.8927,9.4225,9,No,No,1.9678,"Java, Spring",9125
Startup_5741,2021,USA,E-commerce,Series C,2.8277,5,5.2492,10.8994,7,No,No,1.8876,"C++, ML",6060
Startup_5742,2002,Japan,Tech,Series C,3.4528,4,5.4888,14.8827,7,No,No,2.7131,"Node.js, React",18530
Startup_5743,2011,France,AI,Series B,1.6608,28,4.3289,8.1272,6,Yes,No,1.7552,"Python, AI",41635
Startup_5744,2017,USA,FoodTech,IPO,0.519,14,1.2587,3.8438,2,Yes,No,0.5567,"PHP, Laravel",6916
Startup_5745,2022,Japan,Healthcare,IPO,4.8806,8,6.2369,16.7805,8,No,No,0.8009,"PHP, Laravel",14336
Startup_5746,2017,Australia,AI,Seed,1.467,9,2.5623,6.6503,4,No,No,1.2785,"Node.js, React",37431
Startup_5747,2003,UK,Tech,Series B,2.1479,35,4.7871,9.0615,7,No,No,0.448,"C++, ML",14287
Startup_5748,2004,Canada,Healthcare,Series A,3.2668,37,2.7993,6.8852,4,No,Yes,1.2426,"Node.js, React",25592
Startup_5749,2018,India,AI,Seed,0.1723,21,0.8163,2.0682,1,No,No,0.2517,"C++, ML",18290
Startup_5750,2013,China,Gaming,Series C,4.0608,18,5.2397,12.4123,7,No,No,0.5506,"Python, AI",19881
Startup_5751,2011,Brazil,Tech,Series C,2.7061,33,5.3907,15.9133,7,No,No,3.0849,"C++, ML",16855
Startup_5752,2012,India,FoodTech,Series C,1.4272,8,2.8051,6.187,4,No,No,0.9291,"Node.js, React",22479
Startup_5753,2007,China,FinTech,Seed,0.355,49,1.31,2.0266,2,No,No,0.224,"Python, AI",4120
Startup_5754,2009,UK,Healthcare,Series B,0.8544,17,0.7582,1.0939,1,No,No,0.0495,"Java, Spring",5254
Startup_5755,2009,Brazil,Healthcare,Seed,4.4804,43,3.8155,4.6148,5,No,No,1.0507,"PHP, Laravel",1436
Startup_5756,2000,France,AI,IPO,3.4458,31,5.5165,10.5764,8,No,No,3.4301,"Node.js, React",24864
Startup_5757,2008,China,AI,IPO,1.287,34,2.3898,6.8454,3,No,No,0.9032,"Node.js, React",14818
Startup_5758,2010,Canada,Logistics,Seed,0.3747,6,0.7851,2.3867,1,No,No,0.6237,"Node.js, React",34594
Startup_5759,2014,Australia,Energy,Series A,3.4685,22,5.0267,8.5892,7,No,No,0.4371,"Python, AI",44071
Startup_5760,2021,France,Logistics,Series C,2.8834,14,6.9953,24.5198,9,No,No,2.6786,"Java, Spring",27264
Startup_5761,2008,Brazil,E-commerce,IPO,2.0524,3,0.8401,1.9596,1,Yes,No,0.5701,"C++, ML",27906
Startup_5762,2004,Japan,AI,Series B,1.8499,12,3.4628,11.4428,5,Yes,No,1.3622,"Java, Spring",11129
Startup_5763,2019,Japan,Healthcare,Series A,1.1232,36,2.9418,8.2597,4,No,No,0.6754,"Python, AI",44538
Startup_5764,2012,France,Logistics,Seed,3.3646,12,6.6351,19.0093,9,Yes,No,2.3472,"Node.js, React",36433
Startup_5765,2001,Germany,AI,Series A,4.8548,45,9.9807,13.4169,10,No,No,3.8198,"PHP, Laravel",50000
Startup_5766,2020,Canada,FinTech,Seed,0.9198,2,1.8859,3.1197,3,No,No,0.6811,"Node.js, React",28085
Startup_5767,2018,France,AI,Series A,3.0057,2,3.6789,4.3218,5,No,No,1.7049,"C++, ML",19234
Startup_5768,2006,Australia,FinTech,Series A,2.1497,15,2.5281,7.2373,4,No,No,1.331,"PHP, Laravel",41043
Startup_5769,2022,UK,EdTech,IPO,2.2611,23,1.7468,3.3321,2,No,No,0.8468,"Node.js, React",47942
Startup_5770,2010,Australia,Logistics,IPO,1.308,29,2.4644,7.3049,4,No,No,0.7439,"PHP, Laravel",10441
Startup_5771,2015,Brazil,Tech,Series A,4.1344,17,5.1298,11.0824,7,No,No,1.495,"Java, Spring",10989
Startup_5772,2012,Australia,Energy,Series C,2.452,32,5.8701,18.6324,8,No,No,2.7994,"Python, AI",29797
Startup_5773,2013,Brazil,Logistics,Seed,2.7399,7,3.9714,5.5794,6,No,No,2.0628,"Node.js, React",6738
Startup_5774,2008,UK,FinTech,Series B,1.5586,30,2.2849,3.8506,3,No,No,0.3867,"C++, ML",30552
Startup_5775,2012,France,FoodTech,Series B,0.95,28,1.5884,3.2512,2,No,No,0.516,"Java, Spring",5713
Startup_5776,2014,Brazil,AI,Series C,0.4753,14,1.6476,3.5079,2,No,No,0.5434,"Node.js, React",41435
Startup_5777,2008,Japan,E-commerce,Series C,3.5849,44,6.1298,11.8379,8,No,No,0.9814,"Java, Spring",0
Startup_5778,2014,France,Logistics,Series A,1.0214,30,1.883,5.4121,3,No,No,0.8581,"C++, ML",20296
Startup_5779,2002,France,FinTech,Series B,3.4659,17,5.9493,8.599,8,Yes,No,2.3579,"Node.js, React",48090
Startup_5780,2006,China,Tech,Series C,1.9824,32,5.6218,10.8117,8,Yes,No,0.5098,"C++, ML",29878
Startup_5781,2006,China,EdTech,Seed,2.1081,46,3.5334,11.4319,5,No,No,1.7701,"PHP, Laravel",42766
Startup_5782,2006,Canada,Energy,Seed,2.3724,6,4.5955,6.8552,6,No,No,2.117,"C++, ML",26386
Startup_5783,2002,Japan,Logistics,IPO,1.8702,24,4.5868,15.4258,6,No,No,2.592,"PHP, Laravel",16644
Startup_5784,2021,UK,Tech,Series C,0.5481,6,0.5258,1.8836,1,No,No,0.001,"Node.js, React",0
Startup_5785,2008,Brazil,Gaming,Series B,1.5827,27,2.5843,3.5213,4,No,No,1.0112,"PHP, Laravel",37460
Startup_5786,2015,India,EdTech,IPO,3.3355,18,7.3309,13.1845,9,No,No,1.7942,"Node.js, React",42907
Startup_5787,2021,Canada,FoodTech,Series A,3.3456,24,4.5206,9.7941,6,No,No,1.1173,"Node.js, React",22003
Startup_5788,2019,UK,Energy,Series A,1.4668,37,3.2998,10.3735,5,No,No,0.4676,"Python, AI",21393
Startup_5789,2022,USA,Logistics,IPO,2.3275,24,3.2806,9.0772,5,No,No,1.7377,"Node.js, React",35119
Startup_5790,2022,India,Gaming,Series C,1.0076,38,2.0849,5.6612,3,No,No,0.001,"PHP, Laravel",25136
Startup_5791,2022,Brazil,AI,Seed,1.0913,34,2.1094,6.3882,3,No,No,1.0393,"Python, AI",22188
Startup_5792,2005,Canada,EdTech,IPO,0.1641,40,1.0984,1.6502,1,No,No,0.8186,"Python, AI",49693
Startup_5793,2000,USA,Gaming,Series A,4.4889,47,7.9613,25.9277,10,Yes,Yes,3.7511,"Node.js, React",20479
Startup_5794,2011,Canada,AI,Series B,1.093,15,2.181,6.2514,3,No,No,1.1905,"C++, ML",3218
Startup_5795,2018,Germany,Tech,IPO,1.1763,11,3.6187,9.4391,5,No,No,0.7542,"C++, ML",18801
Startup_5796,2002,Australia,Tech,Series B,1.434,22,4.0364,12.6453,6,No,No,2.0628,"Python, AI",18596
Startup_5797,2022,India,EdTech,Series A,0.6807,24,1.0187,2.8398,1,No,No,0.2402,"Node.js, React",47284
Startup_5798,2013,Canada,Tech,IPO,3.2144,1,4.1485,7.2402,6,No,No,2.2815,"C++, ML",29915
Startup_5799,2015,China,Gaming,IPO,0.422,18,1.703,3.8501,2,No,No,0.5492,"Node.js, React",25997
Startup_5800,2005,India,Energy,Series A,0.7143,44,1.6582,4.0232,2,No,No,0.117,"Node.js, React",26795
Startup_5801,2003,China,E-commerce,Seed,3.2415,12,8.654,11.5882,10,Yes,No,3.2395,"Python, AI",36766
Startup_5802,2017,Brazil,AI,Series C,1.7313,43,3.0234,10.0693,4,No,No,0.7591,"Python, AI",30671
Startup_5803,2008,Canada,Logistics,Series C,3.5543,28,5.6436,8.408,8,No,No,1.5564,"Java, Spring",9009
Startup_5804,2002,Canada,EdTech,Series C,2.8093,40,6.227,17.4907,8,No,No,1.779,"C++, ML",28960
Startup_5805,2020,USA,FoodTech,Seed,1.3173,7,2.172,5.1879,3,No,No,1.0868,"C++, ML",35269
Startup_5806,2002,France,Energy,Series C,3.2716,23,6.372,7.4053,8,No,No,1.9885,"C++, ML",20340
Startup_5807,2010,India,Tech,Series A,0.6256,21,2.0505,6.7675,3,No,No,0.7487,"PHP, Laravel",35009
Startup_5808,2013,India,FinTech,Seed,2.7052,34,5.8662,18.4805,8,No,No,1.111,"Node.js, React",38704
Startup_5809,2013,USA,Gaming,IPO,2.2139,11,3.857,8.4144,5,No,No,0.9244,"Python, AI",631
Startup_5810,2003,Brazil,Energy,IPO,1.376,22,3.8534,6.9739,5,No,No,0.9982,"C++, ML",15326
Startup_5811,2007,India,Logistics,Series B,3.0398,42,6.6902,10.0094,9,No,No,2.9873,"Java, Spring",16473
Startup_5812,2017,Australia,Healthcare,Series A,4.3631,35,5.7319,11.8211,8,No,No,0.9155,"C++, ML",35327
Startup_5814,2013,India,FinTech,Series B,3.0584,42,6.3679,15.4359,8,No,No,1.612,"Node.js, React",18474
Startup_5815,2013,Australia,FoodTech,Seed,2.0533,28,3.5886,11.9842,5,No,No,1.2305,"Python, AI",43093
Startup_5816,2004,Canada,Gaming,Series A,1.1648,18,1.1283,2.7698,1,No,No,0.2166,"PHP, Laravel",36018
Startup_5817,2021,Canada,EdTech,Seed,1.3226,14,1.5349,5.08,2,No,No,0.585,"Python, AI",23188
Startup_5818,2016,UK,Energy,Series C,2.4233,18,6.2529,17.0876,8,No,No,1.5083,"C++, ML",16573
Startup_5819,2021,Germany,Logistics,Series C,1.868,28,5.1548,11.1618,7,No,No,1.7646,"Java, Spring",50000
Startup_5820,2014,UK,Energy,Series A,4.5734,24,7.7271,25.6798,9,Yes,No,2.9206,"Python, AI",15887
Startup_5821,2006,France,FoodTech,Seed,1.8731,8,1.4397,3.1793,2,No,No,0.0963,"PHP, Laravel",0
Startup_5822,2000,Germany,FinTech,Seed,1.8986,42,2.614,8.3246,4,No,No,1.4534,"Python, AI",35494
Startup_5823,2018,UK,AI,Series B,1.9485,45,2.1283,4.353,3,No,No,0.6602,"Node.js, React",11620
Startup_5824,2013,UK,EdTech,Seed,4.1913,8,3.0959,3.9947,4,No,No,0.6252,"C++, ML",6629
Startup_5825,2005,Canada,Healthcare,Seed,3.2714,4,8.3743,25.0945,10,Yes,No,4.1871,"C++, ML",50000
Startup_5826,2013,India,FoodTech,IPO,3.0901,27,8.5333,22.1461,10,No,No,1.7484,"C++, ML",34534
Startup_5827,2000,UK,Healthcare,Series A,1.704,36,2.393,7.1721,3,Yes,No,1.2439,"C++, ML",15300
Startup_5828,2014,UK,Tech,Series A,4.0986,5,6.3175,19.9169,8,No,No,2.3727,"C++, ML",23258
Startup_5829,2018,France,FinTech,Series C,0.2399,33,0.9812,1.4138,1,No,No,0.1684,"C++, ML",7789
Startup_5830,2013,USA,Tech,Seed,4.3604,49,7.2669,16.7962,9,No,No,3.9864,"Java, Spring",5170
Startup_5831,2004,Japan,EdTech,Seed,2.5881,34,6.7855,15.4847,9,Yes,No,3.1995,"PHP, Laravel",49800
Startup_5832,2018,USA,Tech,Series C,2.0213,30,4.8722,12.3558,7,No,No,1.9166,"C++, ML",38213
Startup_5833,2020,Brazil,AI,Series C,2.511,8,5.0698,15.1759,7,No,No,2.5072,"PHP, Laravel",48490
Startup_5834,2009,Brazil,FinTech,Seed,3.3537,39,5.5044,10.4552,8,No,No,1.6068,"C++, ML",269
Startup_5835,2006,USA,Gaming,Series A,0.1132,47,1.0167,2.5701,1,No,No,0.1098,"Python, AI",24333
Startup_5836,2000,USA,Energy,Seed,4.3642,26,8.6594,24.286,10,Yes,No,0.4902,"C++, ML",20379
Startup_5837,2008,India,Logistics,Series C,2.2614,37,4.6443,6.708,6,No,No,0.7804,"Node.js, React",38585
Startup_5838,2012,UK,Energy,IPO,1.7477,34,3.3027,10.2235,5,No,No,1.5181,"Java, Spring",1812
Startup_5839,2015,Canada,Gaming,Series C,0.7343,7,1.4738,4.0262,2,No,No,0.2751,"Python, AI",46645
Startup_5840,2001,China,Logistics,Series B,2.2254,40,4.4588,15.4285,6,No,No,0.662,"Python, AI",37098
Startup_5841,2008,Germany,E-commerce,Series A,2.5068,28,3.8096,7.3055,5,No,No,1.6571,"Node.js, React",0
Startup_5842,2007,China,Tech,IPO,2.0481,39,3.0781,4.1541,4,No,No,0.0493,"C++, ML",10872
Startup_5843,2002,Brazil,Tech,Series A,3.4094,39,4.2142,9.6744,6,No,No,1.2052,"Java, Spring",31215
Startup_5844,2017,India,Energy,Seed,2.1334,28,2.933,3.7249,4,No,No,1.7867,"Python, AI",14698
Startup_5845,2001,Brazil,FoodTech,IPO,4.809,14,7.2232,24.8814,9,No,No,2.6633,"Java, Spring",36026
Startup_5846,2017,USA,FinTech,Series B,3.0164,50,4.7427,6.4992,7,No,No,2.187,"Python, AI",16010
Startup_5847,2021,Germany,FinTech,Series C,4.047,38,5.6124,16.4216,8,No,No,1.5147,"C++, ML",31425
Startup_5848,2010,India,Energy,Series A,0.5913,4,0.8335,2.1503,1,No,No,0.001,"Python, AI",29323
Startup_5849,2022,USA,AI,Series B,2.0166,42,4.1172,9.1623,6,No,No,1.6768,"Python, AI",11015
Startup_5850,2011,Canada,Tech,IPO,1.7174,18,4.3171,5.9671,6,No,No,1.3108,"PHP, Laravel",45220
Startup_5851,2008,Germany,FinTech,Series A,2.8689,44,5.0797,13.7212,7,Yes,No,1.9489,"C++, ML",2220
Startup_5852,2018,France,FoodTech,IPO,4.3125,48,7.0722,17.369,9,No,No,3.9837,"Node.js, React",50000
Startup_5853,2009,Brazil,AI,Series B,0.4378,25,1.1396,2.0625,1,No,No,0.3528,"Node.js, React",28835
Startup_5854,2007,Australia,Healthcare,Series C,0.4092,7,0.8237,2.8175,1,No,No,0.357,"C++, ML",11237
Startup_5855,2004,Brazil,E-commerce,Series B,4.2591,38,9.7215,17.9024,10,Yes,No,0.3823,"Node.js, React",11879
Startup_5856,2009,Brazil,Gaming,IPO,1.1036,28,2.9559,7.0442,4,No,No,1.1309,"C++, ML",33581
Startup_5857,2022,Germany,Healthcare,Seed,3.3603,5,6.8543,17.5601,9,No,No,0.3821,"Node.js, React",43372
Startup_5858,2016,USA,Tech,Series A,2.7372,3,5.5021,8.2845,8,No,No,1.5474,"PHP, Laravel",39773
Startup_5859,2019,Canada,AI,Seed,4.1728,44,7.9624,25.6923,10,No,No,3.5253,"Node.js, React",32731
Startup_5860,2010,Germany,Gaming,Series C,0.6692,31,1.8975,3.8525,3,No,No,0.535,"Python, AI",33898
Startup_5861,2001,France,Tech,Series C,0.6924,47,1.8988,2.7537,3,No,No,0.001,"C++, ML",50000
Startup_5862,2002,USA,Logistics,Series B,2.8063,42,4.4225,8.8105,6,No,No,1.9068,"Java, Spring",49726
Startup_5863,2013,Canada,EdTech,Seed,4.7346,20,7.9,20.2356,9,No,No,1.676,"Java, Spring",18690
Startup_5864,2006,USA,Logistics,Seed,2.1042,19,3.9626,9.7347,6,No,No,1.8318,"C++, ML",24775
Startup_5865,2002,UK,AI,IPO,1.6684,48,3.7988,10.4111,5,No,No,1.4693,"PHP, Laravel",18569
Startup_5866,2012,Canada,Tech,Seed,3.0531,11,5.1122,6.3543,7,No,No,0.9697,"Node.js, React",8517
Startup_5868,2017,Brazil,AI,Series B,4.1928,3,3.8684,11.7816,5,No,No,0.7567,"Java, Spring",18778
Startup_5869,2012,Australia,Energy,Series B,4.9776,23,9.9996,14.6102,10,No,No,5.7811,"C++, ML",27511
Startup_5870,2002,India,E-commerce,IPO,0.1617,7,0.4947,1.5239,1,No,No,0.0822,"C++, ML",29689
Startup_5871,2006,UK,FinTech,Seed,0.6086,23,1.5691,2.2173,2,No,No,0.3365,"PHP, Laravel",23537
Startup_5872,2022,Japan,Healthcare,IPO,3.0669,7,3.6098,11.1789,5,No,No,0.6188,"PHP, Laravel",9972
Startup_5873,2004,China,FinTech,IPO,4.1119,46,9.0456,17.7578,10,No,No,0.4446,"Node.js, React",50000
Startup_5874,2005,UK,Logistics,Series C,1.462,34,3.4522,9.2929,5,No,No,1.627,"Python, AI",32283
Startup_5875,2011,Germany,FinTech,IPO,1.2341,42,3.1635,5.4282,4,No,No,1.4442,"Python, AI",24626
Startup_5876,2012,Brazil,EdTech,Series A,3.9455,19,6.8316,9.9238,9,Yes,No,3.0326,"Node.js, React",31400
Startup_5877,2000,France,EdTech,IPO,0.3291,9,0.7597,1.2361,1,No,No,0.3149,"Python, AI",9601
Startup_5878,2003,China,E-commerce,Series C,1.8784,48,3.5231,5.9656,5,No,No,0.79,"Java, Spring",20574
Startup_5879,2022,Germany,Logistics,Series A,2.5538,18,4.9422,9.9767,7,Yes,No,1.8632,"Python, AI",14800
Startup_5880,2020,Japan,E-commerce,Seed,2.8237,41,2.2035,5.1503,3,No,No,0.6915,"Node.js, React",42418
Startup_5881,2006,Japan,Healthcare,Series A,3.6566,48,7.8489,19.4387,9,No,No,3.5223,"Python, AI",33258
Startup_5882,2011,China,Healthcare,Series B,1.8065,45,5.6887,17.7988,8,No,No,2.312,"C++, ML",26295
Startup_5883,2001,Germany,FoodTech,Series C,3.0828,42,6.1626,16.8037,8,No,No,0.7618,"PHP, Laravel",38807
Startup_5884,2013,Germany,Logistics,Seed,2.9476,25,4.6949,11.8079,7,No,No,2.0242,"Java, Spring",46251
Startup_5885,2006,France,Energy,Series C,2.7607,14,4.3805,9.3405,6,No,No,1.8506,"C++, ML",21497
Startup_5886,2007,Brazil,AI,Series C,3.2204,44,6.7619,15.2077,9,No,No,2.3671,"C++, ML",49227
Startup_5887,2013,China,Energy,Series C,1.3343,25,2.5166,5.2119,4,No,No,0.1567,"Node.js, React",8934
Startup_5888,2022,Japan,AI,Series B,0.469,19,1.4867,4.8146,2,No,No,0.0251,"PHP, Laravel",39383
Startup_5889,2000,Germany,FinTech,Series B,0.6404,39,1.7043,3.08,2,No,No,0.4564,"PHP, Laravel",30162
Startup_5890,2013,Japan,FinTech,Seed,1.1617,15,3.2257,4.1838,5,No,No,1.1292,"Java, Spring",33347
Startup_5891,2016,France,Energy,Series B,2.526,16,6.4312,17.8819,8,No,No,1.2794,"Node.js, React",31182
Startup_5892,2001,Australia,Gaming,Series A,4.2102,27,6.3358,9.9729,8,No,No,2.6742,"Java, Spring",29148
Startup_5893,2012,Australia,Logistics,Series B,3.5214,40,5.9394,18.9284,8,No,No,2.0784,"Python, AI",22569
Startup_5894,2014,UK,Gaming,Series A,3.9558,10,6.2395,20.7254,8,No,No,1.9927,"C++, ML",35779
Startup_5895,2010,China,Healthcare,Series B,1.7873,4,2.8249,3.919,4,No,No,0.1413,"Java, Spring",16003
Startup_5896,2021,Brazil,Energy,Series C,2.053,19,2.6865,3.4861,4,No,No,1.4343,"C++, ML",45815
Startup_5897,2007,Japan,Gaming,IPO,1.9987,28,2.6395,6.2308,4,No,No,0.4553,"Node.js, React",28038
Startup_5898,2009,Australia,Tech,Series C,0.9998,21,2.744,7.3173,4,No,No,1.0783,"Python, AI",16755
Startup_5899,2004,Germany,FinTech,Series A,0.353,47,1.4973,2.822,2,No,No,0.8264,"Node.js, React",21626
Startup_5900,2006,Germany,FinTech,Series C,2.975,14,6.5199,17.9613,9,No,No,2.9773,"Python, AI",24567
Startup_5901,2004,Brazil,Energy,Series A,4.9466,33,8.0238,22.1215,10,No,No,4.9226,"Python, AI",39840
Startup_5902,2018,Germany,Tech,Seed,0.8758,48,2.9102,5.2298,4,No,No,1.2188,"C++, ML",17053
Startup_5903,2013,Brazil,Energy,Series C,0.2811,10,0.7685,0.9756,1,No,No,0.1964,"Node.js, React",25475
Startup_5904,2014,Canada,EdTech,Seed,3.9087,19,8.1289,25.1915,10,No,No,1.3102,"Node.js, React",30474
Startup_5905,2008,USA,FinTech,Series C,1.3003,30,1.7976,3.1514,2,No,No,0.2079,"Java, Spring",50000
Startup_5906,2019,Australia,AI,Series A,4.1567,22,6.3956,20.4845,8,No,No,0.1858,"Node.js, React",24826
Startup_5907,2010,Australia,Energy,Series A,3.5345,3,5.1419,10.5992,7,No,No,1.9204,"Java, Spring",37474
Startup_5908,2006,UK,EdTech,Seed,4.7311,37,7.7372,19.8227,9,No,No,1.8299,"PHP, Laravel",25155
Startup_5909,2005,Japan,FoodTech,Series A,2.0742,41,2.5361,8.1261,4,No,No,0.97,"PHP, Laravel",25573
Startup_5910,2019,UK,Logistics,Seed,3.3268,18,6.719,20.6498,9,No,No,1.8537,"PHP, Laravel",40086
Startup_5911,2008,Canada,FinTech,IPO,2.351,11,5.1151,10.9515,7,No,No,1.3141,"Node.js, React",29841
Startup_5912,2011,Japan,Gaming,Seed,3.1714,48,4.3456,6.9464,6,No,No,2.6788,"Node.js, React",50000
Startup_5913,2012,China,Logistics,IPO,2.2755,2,2.1859,6.3669,3,Yes,No,0.5949,"Java, Spring",6778
Startup_5914,2003,UK,Tech,Series C,0.9837,12,1.5053,3.371,2,No,No,0.9028,"Python, AI",8709
Startup_5915,2014,Canada,Logistics,Series C,2.5641,6,4.7034,7.6542,7,No,No,1.9803,"Java, Spring",38907
